index,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
34304,3618.9,73.6136,43.945,0.206,5.301,2.36,15/9-F-11 B
34305,3619.0,73.6136,42.139,0.211,5.334,2.36,15/9-F-11 B
34306,3619.1,73.6136,42.885,0.215,5.374,2.361,15/9-F-11 B
34307,3619.2,73.6136,45.091,0.217,5.404,2.365,15/9-F-11 B
34308,3619.3,73.6136,45.279,0.217,5.416,2.366,15/9-F-11 B
34309,3619.4,73.6136,46.132,0.215,5.423,2.365,15/9-F-11 B
34310,3619.5,73.6136,47.002,0.211,5.444,2.362,15/9-F-11 B
34311,3619.6,73.6136,44.995,0.206,5.494,2.362,15/9-F-11 B
34312,3619.7,73.6136,44.642,0.205,5.552,2.363,15/9-F-11 B
34313,3619.8,73.6136,44.328,0.207,5.579,2.365,15/9-F-11 B
34314,3619.9,73.6136,47.194,0.212,5.552,2.365,15/9-F-11 B
34315,3620.0,73.6136,49.302,0.216,5.48,2.363,15/9-F-11 B
34316,3620.1,73.6136,49.368,0.217,5.404,2.36,15/9-F-11 B
34317,3620.2,73.6136,47.661,0.217,5.369,2.356,15/9-F-11 B
34318,3620.3,73.6136,45.402,0.218,5.396,2.352,15/9-F-11 B
34319,3620.4,73.6136,45.344,0.221,5.464,2.352,15/9-F-11 B
34320,3620.5,73.6136,45.014,0.224,5.524,2.357,15/9-F-11 B
34321,3620.6,73.6136,45.446,0.225,5.529,2.365,15/9-F-11 B
34322,3620.7,73.6136,46.812,0.224,5.476,2.372,15/9-F-11 B
34323,3620.8,73.6136,46.585,0.223,5.408,2.374,15/9-F-11 B
34324,3620.9,73.6136,47.102,0.216,5.367,2.371,15/9-F-11 B
34325,3621.0,73.6136,47.908,0.209,5.35,2.366,15/9-F-11 B
34326,3621.1,73.6136,46.941,0.202,5.322,2.362,15/9-F-11 B
34327,3621.2,73.6136,45.235,0.2,5.264,2.357,15/9-F-11 B
34328,3621.3,73.6136,44.911,0.202,5.18,2.352,15/9-F-11 B
34329,3621.4,73.6136,43.425,0.205,5.105,2.347,15/9-F-11 B
34330,3621.5,73.6136,44.46,0.205,5.077,2.344,15/9-F-11 B
34331,3621.6,73.6136,45.093,0.208,5.105,2.341,15/9-F-11 B
34332,3621.7,73.6136,43.277,0.207,5.174,2.338,15/9-F-11 B
34333,3621.8,73.6136,41.42,0.206,5.243,2.334,15/9-F-11 B
34334,3621.9,73.6136,41.956,0.206,5.277,2.328,15/9-F-11 B
34335,3622.0,73.6136,42.088,0.205,5.255,2.321,15/9-F-11 B
34336,3622.1,73.6136,42.44,0.2,5.178,2.314,15/9-F-11 B
34337,3622.2,73.6136,40.342,0.199,5.075,2.307,15/9-F-11 B
34338,3622.3,73.6136,38.96,0.198,4.992,2.302,15/9-F-11 B
34339,3622.4,73.6136,39.92,0.197,4.958,2.3,15/9-F-11 B
34340,3622.5,73.6136,42.08,0.199,4.982,2.3,15/9-F-11 B
34341,3622.6,73.6136,41.952,0.198,5.045,2.301,15/9-F-11 B
34342,3622.7,73.6136,42.554,0.197,5.13,2.306,15/9-F-11 B
34343,3622.8,73.6136,42.628,0.197,5.201,2.314,15/9-F-11 B
34344,3622.9,73.6136,43.734,0.197,5.231,2.322,15/9-F-11 B
34345,3623.0,73.6136,42.01,0.194,5.212,2.329,15/9-F-11 B
34346,3623.1,73.6136,41.223,0.195,5.173,2.332,15/9-F-11 B
34347,3623.2,73.6136,42.299,0.19,5.162,2.334,15/9-F-11 B
34348,3623.3,73.6136,42.109,0.189,5.183,2.336,15/9-F-11 B
34349,3623.4,73.6136,43.403,0.189,5.212,2.337,15/9-F-11 B
34350,3623.5,73.6136,41.484,0.19,5.228,2.336,15/9-F-11 B
34351,3623.6,73.6136,40.213,0.191,5.225,2.333,15/9-F-11 B
34352,3623.7,73.6136,40.231,0.192,5.214,2.334,15/9-F-11 B
34353,3623.8,73.6136,41.105,0.192,5.192,2.337,15/9-F-11 B
34354,3623.9,73.6136,40.89,0.19,5.165,2.343,15/9-F-11 B
34355,3624.0,73.6136,40.723,0.188,5.151,2.347,15/9-F-11 B
34356,3624.1,73.6136,42.775,0.188,5.176,2.348,15/9-F-11 B
34357,3624.2,73.6136,43.435,0.189,5.253,2.347,15/9-F-11 B
34358,3624.3,73.6136,44.535,0.191,5.368,2.348,15/9-F-11 B
34359,3624.4,73.6136,44.786,0.192,5.479,2.352,15/9-F-11 B
34360,3624.5,73.6136,46.547,0.196,5.55,2.359,15/9-F-11 B
34361,3624.6,73.6136,46.766,0.195,5.57,2.368,15/9-F-11 B
34362,3624.7,73.6136,46.209,0.197,5.562,2.377,15/9-F-11 B
34363,3624.8,73.6136,47.456,0.201,5.569,2.384,15/9-F-11 B
34364,3624.9,73.6136,49.119,0.204,5.619,2.39,15/9-F-11 B
34365,3625.0,73.6136,48.398,0.208,5.721,2.396,15/9-F-11 B
34366,3625.1,73.6136,51.546,0.21,5.863,2.403,15/9-F-11 B
34367,3625.2,73.6136,50.14,0.212,6.003,2.41,15/9-F-11 B
34368,3625.3,73.6136,52.557,0.213,6.1,2.416,15/9-F-11 B
34369,3625.4,73.6136,51.765,0.211,6.123,2.421,15/9-F-11 B
34370,3625.5,73.6136,51.957,0.207,6.071,2.424,15/9-F-11 B
34371,3625.6,73.6136,53.638,0.203,5.987,2.424,15/9-F-11 B
34372,3625.7,73.6136,52.143,0.202,5.939,2.423,15/9-F-11 B
34373,3625.8,73.6136,51.023,0.203,5.99,2.423,15/9-F-11 B
34374,3625.9,73.6136,50.4,0.204,6.142,2.429,15/9-F-11 B
34375,3626.0,73.6136,52.318,0.205,6.357,2.444,15/9-F-11 B
34376,3626.1,73.6136,52.71,0.206,6.572,2.465,15/9-F-11 B
34377,3626.2,73.6136,51.274,0.204,6.726,2.487,15/9-F-11 B
34378,3626.3,73.6136,49.567,0.202,6.801,2.509,15/9-F-11 B
34379,3626.4,73.6136,50.326,0.196,6.802,2.527,15/9-F-11 B
34380,3626.5,73.6136,53.447,0.186,6.734,2.54,15/9-F-11 B
34381,3626.6,73.6136,54.389,0.177,6.617,2.545,15/9-F-11 B
34382,3626.7,73.6136,54.056,0.17,6.485,2.543,15/9-F-11 B
34383,3626.8,73.6136,53.667,0.167,6.376,2.539,15/9-F-11 B
34384,3626.9,73.6136,53.239,0.166,6.314,2.537,15/9-F-11 B
34385,3627.0,73.6136,52.814,0.159,6.301,2.538,15/9-F-11 B
34386,3627.1,73.6136,52.57,0.154,6.303,2.54,15/9-F-11 B
34387,3627.2,73.6136,53.576,0.15,6.285,2.54,15/9-F-11 B
34388,3627.3,73.6136,52.838,0.148,6.234,2.537,15/9-F-11 B
34389,3627.4,73.6136,51.382,0.148,6.177,2.535,15/9-F-11 B
34390,3627.5,73.6136,52.228,0.153,6.145,2.531,15/9-F-11 B
34391,3627.6,73.6136,51.788,0.158,6.137,2.527,15/9-F-11 B
34392,3627.7,73.6136,51.821,0.162,6.129,2.52,15/9-F-11 B
34393,3627.8,73.6136,52.142,0.166,6.111,2.511,15/9-F-11 B
34394,3627.9,73.6136,50.655,0.167,6.095,2.505,15/9-F-11 B
34395,3628.0,73.6136,50.205,0.167,6.082,2.506,15/9-F-11 B
34396,3628.1,73.6136,48.177,0.165,6.045,2.511,15/9-F-11 B
34397,3628.2,73.6136,48.106,0.164,5.964,2.515,15/9-F-11 B
34398,3628.3,73.6136,50.125,0.163,5.861,2.512,15/9-F-11 B
34399,3628.4,73.6136,47.396,0.165,5.779,2.501,15/9-F-11 B
34400,3628.5,73.6136,47.612,0.167,5.749,2.486,15/9-F-11 B
34401,3628.6,73.6136,47.879,0.168,5.751,2.472,15/9-F-11 B
34402,3628.7,73.6136,47.188,0.172,5.758,2.46,15/9-F-11 B
34403,3628.8,73.6136,48.739,0.174,5.758,2.452,15/9-F-11 B
34404,3628.9,73.6136,47.615,0.173,5.757,2.45,15/9-F-11 B
34405,3629.0,73.6136,45.448,0.175,5.752,2.453,15/9-F-11 B
34406,3629.1,73.6136,45.16,0.175,5.727,2.457,15/9-F-11 B
34407,3629.2,73.6136,48.155,0.173,5.673,2.458,15/9-F-11 B
34408,3629.3,73.6136,50.574,0.17,5.613,2.454,15/9-F-11 B
34409,3629.4,73.6136,49.791,0.168,5.584,2.448,15/9-F-11 B
34410,3629.5,73.6136,47.497,0.167,5.62,2.442,15/9-F-11 B
34411,3629.6,73.6136,46.554,0.169,5.712,2.442,15/9-F-11 B
34412,3629.7,73.6136,46.918,0.175,5.822,2.445,15/9-F-11 B
34413,3629.8,73.6136,48.72,0.183,5.904,2.45,15/9-F-11 B
34414,3629.9,73.6136,47.952,0.188,5.945,2.455,15/9-F-11 B
34415,3630.0,73.6136,45.953,0.189,5.953,2.459,15/9-F-11 B
34416,3630.1,73.6136,48.545,0.187,5.947,2.46,15/9-F-11 B
34417,3630.2,73.6136,47.467,0.186,5.94,2.46,15/9-F-11 B
34418,3630.3,73.6136,46.807,0.186,5.94,2.46,15/9-F-11 B
34419,3630.4,73.6136,49.531,0.187,5.947,2.463,15/9-F-11 B
34420,3630.5,73.6136,48.825,0.188,5.971,2.469,15/9-F-11 B
34421,3630.6,73.6136,48.263,0.189,6.008,2.476,15/9-F-11 B
34422,3630.7,73.6136,48.308,0.19,6.03,2.48,15/9-F-11 B
34423,3630.8,73.6136,49.2,0.191,6.016,2.48,15/9-F-11 B
34424,3630.9,73.6136,50.849,0.194,5.977,2.474,15/9-F-11 B
34425,3631.0,73.6136,49.991,0.196,5.94,2.466,15/9-F-11 B
34426,3631.1,73.6136,51.135,0.196,5.921,2.461,15/9-F-11 B
34427,3631.2,73.6136,52.344,0.194,5.901,2.463,15/9-F-11 B
34428,3631.3,73.6136,51.593,0.193,5.878,2.469,15/9-F-11 B
34429,3631.4,73.6136,52.507,0.193,5.863,2.477,15/9-F-11 B
34430,3631.5,73.6136,57.576,0.192,5.873,2.484,15/9-F-11 B
34431,3631.6,73.6136,57.358,0.194,5.925,2.49,15/9-F-11 B
34432,3631.7,73.6136,54.618,0.196,6.015,2.491,15/9-F-11 B
34433,3631.8,73.6136,50.146,0.198,6.139,2.489,15/9-F-11 B
34434,3631.9,73.6136,52.251,0.201,6.318,2.487,15/9-F-11 B
34435,3632.0,73.6136,54.636,0.204,6.541,2.491,15/9-F-11 B
34436,3632.1,73.6136,51.244,0.21,6.733,2.504,15/9-F-11 B
34437,3632.2,73.6136,51.883,0.208,6.803,2.52,15/9-F-11 B
34438,3632.3,73.6136,54.161,0.21,6.712,2.53,15/9-F-11 B
34439,3632.4,73.6136,55.691,0.21,6.49,2.529,15/9-F-11 B
34440,3632.5,73.6136,57.091,0.21,6.219,2.521,15/9-F-11 B
34441,3632.6,73.6136,52.81,0.211,5.973,2.511,15/9-F-11 B
34442,3632.7,73.6136,50.578,0.209,5.796,2.5,15/9-F-11 B
34443,3632.8,73.6136,50.83,0.207,5.696,2.488,15/9-F-11 B
34444,3632.9,73.6136,49.574,0.205,5.665,2.47,15/9-F-11 B
34445,3633.0,73.6136,51.178,0.205,5.698,2.45,15/9-F-11 B
34446,3633.1,73.6136,53.19,0.206,5.795,2.433,15/9-F-11 B
34447,3633.2,73.6136,53.221,0.209,5.93,2.426,15/9-F-11 B
34448,3633.3,73.6136,52.125,0.214,6.069,2.433,15/9-F-11 B
34449,3633.4,73.6136,49.409,0.22,6.155,2.452,15/9-F-11 B
34450,3633.5,73.6136,49.113,0.223,6.149,2.473,15/9-F-11 B
34451,3633.6,73.6136,49.358,0.222,6.038,2.49,15/9-F-11 B
34452,3633.7,73.6136,48.843,0.218,5.864,2.496,15/9-F-11 B
34453,3633.8,73.6136,47.879,0.213,5.723,2.489,15/9-F-11 B
34454,3633.9,73.6136,46.409,0.21,5.687,2.472,15/9-F-11 B
34455,3634.0,73.6136,44.398,0.21,5.765,2.453,15/9-F-11 B
34456,3634.1,73.6136,45.289,0.211,5.897,2.439,15/9-F-11 B
34457,3634.2,73.6136,45.773,0.212,5.994,2.434,15/9-F-11 B
34458,3634.3,73.6136,44.099,0.211,6.028,2.43,15/9-F-11 B
34459,3634.4,73.6136,44.144,0.21,5.99,2.421,15/9-F-11 B
34460,3634.5,73.6136,44.229,0.207,5.893,2.407,15/9-F-11 B
34461,3634.6,73.6136,44.301,0.206,5.755,2.393,15/9-F-11 B
34462,3634.7,73.6136,42.91,0.197,5.616,2.383,15/9-F-11 B
34463,3634.8,73.6136,44.332,0.194,5.535,2.38,15/9-F-11 B
34464,3634.9,73.6136,44.304,0.186,5.513,2.383,15/9-F-11 B
34465,3635.0,73.6136,40.81,0.182,5.509,2.391,15/9-F-11 B
34466,3635.1,73.6136,41.264,0.179,5.477,2.4,15/9-F-11 B
34467,3635.2,73.6136,41.157,0.178,5.397,2.404,15/9-F-11 B
34468,3635.3,73.6136,40.327,0.178,5.284,2.399,15/9-F-11 B
34469,3635.4,73.6136,40.622,0.181,5.165,2.386,15/9-F-11 B
34470,3635.5,73.6136,41.067,0.177,5.07,2.372,15/9-F-11 B
34471,3635.6,73.6136,40.201,0.175,5.018,2.362,15/9-F-11 B
34472,3635.7,73.6136,39.519,0.176,4.996,2.356,15/9-F-11 B
34473,3635.8,73.6136,42.087,0.176,4.981,2.35,15/9-F-11 B
34474,3635.9,73.6136,41.37,0.176,4.961,2.342,15/9-F-11 B
34475,3636.0,73.6136,41.006,0.177,4.945,2.332,15/9-F-11 B
34476,3636.1,73.6136,42.651,0.178,4.944,2.324,15/9-F-11 B
34477,3636.2,73.6136,42.814,0.176,4.963,2.319,15/9-F-11 B
34478,3636.3,73.6136,44.031,0.177,5.003,2.317,15/9-F-11 B
34479,3636.4,73.6136,45.031,0.18,5.085,2.321,15/9-F-11 B
34480,3636.5,73.6136,49.323,0.19,5.224,2.33,15/9-F-11 B
34481,3636.6,73.6136,49.906,0.197,5.417,2.345,15/9-F-11 B
34482,3636.7,73.6136,51.256,0.206,5.628,2.364,15/9-F-11 B
34483,3636.8,73.6136,52.417,0.212,5.798,2.385,15/9-F-11 B
34484,3636.9,73.6136,55.013,0.213,5.879,2.406,15/9-F-11 B
34485,3637.0,73.6136,52.967,0.211,5.865,2.423,15/9-F-11 B
34486,3637.1,73.6136,56.721,0.209,5.792,2.433,15/9-F-11 B
34487,3637.2,73.6136,58.138,0.208,5.722,2.435,15/9-F-11 B
34488,3637.3,73.6136,57.28,0.21,5.69,2.431,15/9-F-11 B
34489,3637.4,73.6136,58.162,0.212,5.721,2.426,15/9-F-11 B
34490,3637.5,73.6136,56.189,0.214,5.798,2.425,15/9-F-11 B
34491,3637.6,73.6136,55.721,0.215,5.862,2.43,15/9-F-11 B
34492,3637.7,73.6136,56.467,0.215,5.861,2.436,15/9-F-11 B
34493,3637.8,73.6136,52.263,0.215,5.784,2.44,15/9-F-11 B
34494,3637.9,73.6136,50.677,0.214,5.67,2.441,15/9-F-11 B
34495,3638.0,73.6136,51.367,0.211,5.555,2.44,15/9-F-11 B
34496,3638.1,73.6136,49.243,0.207,5.449,2.436,15/9-F-11 B
34497,3638.2,73.6136,50.081,0.203,5.358,2.426,15/9-F-11 B
34498,3638.3,73.6136,52.495,0.202,5.291,2.41,15/9-F-11 B
34499,3638.4,73.6136,52.841,0.205,5.271,2.391,15/9-F-11 B
34500,3638.5,73.6136,52.456,0.207,5.297,2.378,15/9-F-11 B
34501,3638.6,73.6136,52.607,0.208,5.334,2.375,15/9-F-11 B
34502,3638.7,73.6136,52.645,0.205,5.36,2.38,15/9-F-11 B
34503,3638.8,73.6136,51.972,0.202,5.378,2.386,15/9-F-11 B
34504,3638.9,73.6136,52.343,0.201,5.399,2.387,15/9-F-11 B
34505,3639.0,73.6136,53.786,0.203,5.428,2.384,15/9-F-11 B
34506,3639.1,73.6136,51.201,0.206,5.46,2.378,15/9-F-11 B
34507,3639.2,73.6136,49.78,0.208,5.493,2.376,15/9-F-11 B
34508,3639.3,73.6136,48.702,0.206,5.527,2.38,15/9-F-11 B
34509,3639.4,73.6136,48.18,0.198,5.552,2.389,15/9-F-11 B
34510,3639.5,73.6136,49.112,0.19,5.551,2.399,15/9-F-11 B
34511,3639.6,73.6136,46.371,0.184,5.514,2.406,15/9-F-11 B
34512,3639.7,73.6136,43.196,0.182,5.452,2.407,15/9-F-11 B
34513,3639.8,73.6136,42.22,0.181,5.385,2.406,15/9-F-11 B
34514,3639.9,73.6136,43.66,0.179,5.322,2.404,15/9-F-11 B
34515,3640.0,73.6136,39.993,0.18,5.269,2.401,15/9-F-11 B
34516,3640.1,73.6136,39.908,0.178,5.226,2.397,15/9-F-11 B
34517,3640.2,73.6136,39.01,0.173,5.191,2.39,15/9-F-11 B
34518,3640.3,73.6136,37.314,0.175,5.158,2.383,15/9-F-11 B
34519,3640.4,73.6136,35.512,0.173,5.129,2.378,15/9-F-11 B
34520,3640.5,73.6136,36.098,0.173,5.113,2.375,15/9-F-11 B
34521,3640.6,73.6136,36.747,0.174,5.119,2.373,15/9-F-11 B
34522,3640.7,73.6136,35.761,0.172,5.147,2.371,15/9-F-11 B
34523,3640.8,73.6136,36.816,0.172,5.176,2.368,15/9-F-11 B
34524,3640.9,73.6136,37.083,0.171,5.18,2.363,15/9-F-11 B
34525,3641.0,73.6136,37.305,0.173,5.15,2.358,15/9-F-11 B
34526,3641.1,73.6136,39.155,0.172,5.104,2.354,15/9-F-11 B
34527,3641.2,73.6136,40.2,0.171,5.086,2.354,15/9-F-11 B
34528,3641.3,73.6136,38.379,0.168,5.114,2.356,15/9-F-11 B
34529,3641.4,73.6136,39.004,0.17,5.179,2.357,15/9-F-11 B
34530,3641.5,73.6136,39.627,0.172,5.245,2.358,15/9-F-11 B
34531,3641.6,73.6136,39.108,0.174,5.298,2.355,15/9-F-11 B
34532,3641.7,73.6136,39.84,0.177,5.332,2.351,15/9-F-11 B
34533,3641.8,73.6136,40.19,0.18,5.351,2.345,15/9-F-11 B
34534,3641.9,73.6136,40.68,0.183,5.367,2.341,15/9-F-11 B
34535,3642.0,73.6136,38.805,0.185,5.388,2.338,15/9-F-11 B
34536,3642.1,73.6136,36.585,0.185,5.406,2.338,15/9-F-11 B
34537,3642.2,73.6136,36.467,0.185,5.409,2.341,15/9-F-11 B
34538,3642.3,73.6136,37.529,0.185,5.383,2.346,15/9-F-11 B
34539,3642.4,73.6136,36.694,0.184,5.315,2.351,15/9-F-11 B
34540,3642.5,73.6136,37.835,0.182,5.215,2.354,15/9-F-11 B
34541,3642.6,73.6136,37.551,0.18,5.123,2.356,15/9-F-11 B
34542,3642.7,73.6136,37.128,0.179,5.095,2.357,15/9-F-11 B
34543,3642.8,73.6136,38.316,0.179,5.149,2.357,15/9-F-11 B
34544,3642.9,73.6136,39.683,0.18,5.242,2.355,15/9-F-11 B
34545,3643.0,73.6136,38.541,0.181,5.31,2.351,15/9-F-11 B
34546,3643.1,73.6136,38.685,0.182,5.317,2.347,15/9-F-11 B
34547,3643.2,73.6136,36.732,0.182,5.281,2.345,15/9-F-11 B
34548,3643.3,73.6136,36.742,0.181,5.24,2.344,15/9-F-11 B
34549,3643.4,73.6136,37.895,0.18,5.217,2.346,15/9-F-11 B
34550,3643.5,73.6136,38.469,0.179,5.208,2.35,15/9-F-11 B
34551,3643.6,73.6136,35.815,0.18,5.199,2.354,15/9-F-11 B
34552,3643.7,73.6136,36.019,0.183,5.183,2.355,15/9-F-11 B
34553,3643.8,73.6136,35.438,0.181,5.175,2.352,15/9-F-11 B
34554,3643.9,73.6136,35.347,0.182,5.185,2.347,15/9-F-11 B
34555,3644.0,73.6136,37.248,0.183,5.219,2.344,15/9-F-11 B
34556,3644.1,73.6136,37.166,0.185,5.266,2.342,15/9-F-11 B
34557,3644.2,73.6136,35.935,0.186,5.294,2.339,15/9-F-11 B
34558,3644.3,73.6136,36.225,0.187,5.279,2.334,15/9-F-11 B
34559,3644.4,73.6136,35.799,0.185,5.214,2.329,15/9-F-11 B
34560,3644.5,73.6136,33.928,0.185,5.126,2.326,15/9-F-11 B
34561,3644.6,73.6136,33.257,0.182,5.063,2.323,15/9-F-11 B
34562,3644.7,73.6136,33.61,0.179,5.046,2.32,15/9-F-11 B
34563,3644.8,73.6136,34.007,0.184,5.056,2.317,15/9-F-11 B
34564,3644.9,73.6136,35.258,0.185,5.066,2.317,15/9-F-11 B
34565,3645.0,73.6136,35.68,0.186,5.064,2.318,15/9-F-11 B
34566,3645.1,73.6136,35.52,0.187,5.069,2.322,15/9-F-11 B
34567,3645.2,73.6136,35.698,0.185,5.096,2.325,15/9-F-11 B
34568,3645.3,73.6136,35.091,0.189,5.137,2.328,15/9-F-11 B
34569,3645.4,73.6136,35.988,0.189,5.174,2.33,15/9-F-11 B
34570,3645.5,73.6136,35.334,0.188,5.197,2.334,15/9-F-11 B
34571,3645.6,73.6136,33.302,0.188,5.213,2.339,15/9-F-11 B
34572,3645.7,73.6136,33.765,0.189,5.242,2.347,15/9-F-11 B
34573,3645.8,73.6136,35.536,0.19,5.286,2.354,15/9-F-11 B
34574,3645.9,73.6136,37.931,0.188,5.323,2.358,15/9-F-11 B
34575,3646.0,73.6136,38.546,0.185,5.332,2.356,15/9-F-11 B
34576,3646.1,73.6136,38.247,0.178,5.307,2.351,15/9-F-11 B
34577,3646.2,73.6136,38.75,0.177,5.263,2.344,15/9-F-11 B
34578,3646.3,73.6136,38.123,0.18,5.225,2.339,15/9-F-11 B
34579,3646.4,73.6136,37.093,0.185,5.205,2.335,15/9-F-11 B
34580,3646.5,73.6136,37.799,0.19,5.202,2.332,15/9-F-11 B
34581,3646.6,73.6136,38.874,0.192,5.208,2.331,15/9-F-11 B
34582,3646.7,73.6136,39.729,0.191,5.223,2.333,15/9-F-11 B
34583,3646.8,73.6136,41.297,0.189,5.26,2.337,15/9-F-11 B
34584,3646.9,73.6136,40.448,0.191,5.32,2.344,15/9-F-11 B
34585,3647.0,73.6136,38.007,0.186,5.388,2.351,15/9-F-11 B
34586,3647.1,73.6136,38.738,0.186,5.432,2.358,15/9-F-11 B
34587,3647.2,73.6136,40.525,0.188,5.42,2.364,15/9-F-11 B
34588,3647.3,73.6136,40.43,0.19,5.359,2.366,15/9-F-11 B
34589,3647.4,73.6136,38.171,0.193,5.276,2.366,15/9-F-11 B
34590,3647.5,73.6136,36.485,0.192,5.207,2.362,15/9-F-11 B
34591,3647.6,73.6136,35.817,0.187,5.165,2.355,15/9-F-11 B
34592,3647.7,73.6136,35.249,0.187,5.137,2.346,15/9-F-11 B
34593,3647.8,73.6136,35.204,0.188,5.12,2.335,15/9-F-11 B
34594,3647.9,73.6136,36.732,0.189,5.132,2.326,15/9-F-11 B
34595,3648.0,73.6136,35.193,0.189,5.191,2.321,15/9-F-11 B
34596,3648.1,73.6136,38.117,0.188,5.285,2.322,15/9-F-11 B
34597,3648.2,73.6136,40.211,0.187,5.366,2.327,15/9-F-11 B
34598,3648.3,73.6136,40.048,0.185,5.401,2.335,15/9-F-11 B
34599,3648.4,73.6136,40.821,0.185,5.395,2.343,15/9-F-11 B
34600,3648.5,73.6136,39.59,0.187,5.38,2.349,15/9-F-11 B
34601,3648.6,73.6136,38.626,0.192,5.372,2.351,15/9-F-11 B
34602,3648.7,73.6136,39.302,0.192,5.359,2.351,15/9-F-11 B
34603,3648.8,73.6136,38.547,0.196,5.34,2.349,15/9-F-11 B
34604,3648.9,73.6136,40.724,0.198,5.334,2.346,15/9-F-11 B
34605,3649.0,73.6136,39.269,0.2,5.357,2.343,15/9-F-11 B
34606,3649.1,73.6136,38.635,0.202,5.384,2.34,15/9-F-11 B
34607,3649.2,73.6136,38.373,0.198,5.379,2.337,15/9-F-11 B
34608,3649.3,73.6136,39.018,0.197,5.338,2.335,15/9-F-11 B
34609,3649.4,73.6136,40.095,0.195,5.294,2.334,15/9-F-11 B
34610,3649.5,73.6136,41.28,0.193,5.273,2.335,15/9-F-11 B
34611,3649.6,73.6136,41.184,0.192,5.266,2.336,15/9-F-11 B
34612,3649.7,73.6136,41.985,0.194,5.242,2.337,15/9-F-11 B
34613,3649.8,73.6136,40.869,0.197,5.2,2.337,15/9-F-11 B
34614,3649.9,73.6136,38.621,0.2,5.17,2.338,15/9-F-11 B
34615,3650.0,73.6136,38.434,0.203,5.175,2.338,15/9-F-11 B
34616,3650.1,73.6136,41.294,0.199,5.205,2.337,15/9-F-11 B
34617,3650.2,73.6136,42.38,0.199,5.237,2.336,15/9-F-11 B
34618,3650.3,73.6136,40.945,0.2,5.267,2.336,15/9-F-11 B
34619,3650.4,73.6136,40.881,0.2,5.301,2.34,15/9-F-11 B
34620,3650.5,73.6136,42.886,0.198,5.349,2.348,15/9-F-11 B
34621,3650.6,73.6136,45.339,0.196,5.399,2.36,15/9-F-11 B
34622,3650.7,73.6136,45.883,0.196,5.441,2.37,15/9-F-11 B
34623,3650.8,73.6136,45.156,0.2,5.49,2.375,15/9-F-11 B
34624,3650.9,73.6136,44.804,0.207,5.55,2.375,15/9-F-11 B
34625,3651.0,73.6136,45.23,0.213,5.616,2.373,15/9-F-11 B
34626,3651.1,73.6136,46.683,0.216,5.655,2.375,15/9-F-11 B
34627,3651.2,73.6136,50.046,0.217,5.651,2.38,15/9-F-11 B
34628,3651.3,73.6136,50.191,0.217,5.621,2.387,15/9-F-11 B
34629,3651.4,73.6136,50.695,0.218,5.595,2.393,15/9-F-11 B
34630,3651.5,73.6136,50.234,0.218,5.588,2.396,15/9-F-11 B
34631,3651.6,73.6136,45.33,0.219,5.579,2.396,15/9-F-11 B
34632,3651.7,73.6136,44.839,0.215,5.549,2.392,15/9-F-11 B
34633,3651.8,73.6136,46.448,0.215,5.511,2.388,15/9-F-11 B
34634,3651.9,73.6136,50.414,0.213,5.496,2.388,15/9-F-11 B
34635,3652.0,73.6136,49.515,0.214,5.509,2.394,15/9-F-11 B
34636,3652.1,73.6136,47.627,0.215,5.502,2.403,15/9-F-11 B
34637,3652.2,73.6136,47.608,0.215,5.447,2.408,15/9-F-11 B
34638,3652.3,73.6136,47.735,0.213,5.356,2.404,15/9-F-11 B
34639,3652.4,73.6136,47.656,0.213,5.265,2.389,15/9-F-11 B
34640,3652.5,73.6136,47.6,0.214,5.188,2.369,15/9-F-11 B
34641,3652.6,73.6136,46.117,0.217,5.117,2.351,15/9-F-11 B
34642,3652.7,73.6136,45.405,0.217,5.059,2.338,15/9-F-11 B
34643,3652.8,73.6136,46.145,0.216,5.036,2.331,15/9-F-11 B
34644,3652.9,73.6136,46.892,0.215,5.053,2.329,15/9-F-11 B
34645,3653.0,73.6136,46.198,0.216,5.094,2.329,15/9-F-11 B
34646,3653.1,73.6136,45.256,0.219,5.134,2.328,15/9-F-11 B
34647,3653.2,73.6136,44.191,0.222,5.16,2.327,15/9-F-11 B
34648,3653.3,73.6136,43.102,0.224,5.179,2.324,15/9-F-11 B
34649,3653.4,73.6136,41.208,0.223,5.193,2.321,15/9-F-11 B
34650,3653.5,73.6136,43.005,0.223,5.196,2.317,15/9-F-11 B
34651,3653.6,73.6136,44.058,0.223,5.185,2.313,15/9-F-11 B
34652,3653.7,73.6136,43.345,0.222,5.158,2.308,15/9-F-11 B
34653,3653.8,73.6136,42.076,0.22,5.137,2.303,15/9-F-11 B
34654,3653.9,73.6136,41.807,0.218,5.141,2.298,15/9-F-11 B
34655,3654.0,73.6136,42.391,0.217,5.187,2.295,15/9-F-11 B
34656,3654.1,73.6136,43.029,0.218,5.253,2.293,15/9-F-11 B
34657,3654.2,73.6136,44.284,0.22,5.3,2.293,15/9-F-11 B
34658,3654.3,73.6136,43.875,0.221,5.314,2.294,15/9-F-11 B
34659,3654.4,73.6136,43.281,0.22,5.322,2.295,15/9-F-11 B
34660,3654.5,73.6136,44.332,0.223,5.341,2.297,15/9-F-11 B
34661,3654.6,73.6136,43.875,0.223,5.358,2.299,15/9-F-11 B
